,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
1048,11/15/2016,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,2016,11,276,Tuesday
1049,11/16/2016,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,2016,11,276,Wednesday
1050,11/17/2016,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,2016,11,276,Thursday
1051,11/18/2016,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,2016,11,276,Friday
1052,11/19/2016,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,2016,11,276,Saturday
1053,11/20/2016,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,2016,11,276,Sunday
1054,11/21/2016,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,2016,11,276,Monday
1055,11/22/2016,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,2016,11,276,Tuesday
1056,11/23/2016,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,2016,11,276,Wednesday
1057,11/24/2016,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,2016,11,276,Thursday
1058,11/25/2016,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,2016,11,276,Friday
1059,11/26/2016,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,2016,11,276,Saturday
1060,11/27/2016,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,2016,11,276,Sunday
1061,11/28/2016,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,2016,11,276,Monday
1062,11/29/2016,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,2016,11,276,Tuesday
1063,11/30/2016,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,2016,11,276,Wednesday
1064,12/1/2016,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,2016,12,276,Thursday
1065,12/2/2016,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,2016,12,276,Friday
1066,12/3/2016,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,2016,12,276,Saturday
1067,12/4/2016,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,2016,12,276,Sunday
1068,12/5/2016,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,2016,12,276,Monday
1069,12/6/2016,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,2016,12,276,Tuesday
1070,12/7/2016,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,2016,12,276,Wednesday
1071,12/8/2016,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,2016,12,276,Thursday
1072,12/9/2016,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,2016,12,276,Friday
1073,12/10/2016,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,2016,12,276,Saturday
1074,12/11/2016,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,2016,12,276,Sunday
1075,12/12/2016,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,2016,12,276,Monday
1076,12/13/2016,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,2016,12,276,Tuesday
1077,12/14/2016,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,2016,12,276,Wednesday
1078,12/15/2016,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,2016,12,276,Thursday
1079,12/16/2016,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,2016,12,276,Friday
1080,12/17/2016,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,2016,12,276,Saturday
1081,12/18/2016,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,2016,12,276,Sunday
1082,12/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,12,276,Monday
1083,12/20/2016,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,2016,12,276,Tuesday
1084,12/21/2016,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,2016,12,276,Wednesday
1085,12/22/2016,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,2016,12,276,Thursday
1086,12/23/2016,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,2016,12,276,Friday
1087,12/24/2016,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,2016,12,276,Saturday
1088,12/25/2016,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,2016,12,276,Sunday
1089,12/26/2016,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,2016,12,276,Monday
1090,12/27/2016,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,2016,12,276,Tuesday
1091,12/28/2016,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,2016,12,276,Wednesday
1092,12/29/2016,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,2016,12,276,Thursday
1093,12/30/2016,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,2016,12,276,Friday
1094,12/31/2016,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,2016,12,276,Saturday
1095,1/1/2017,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,276,Sunday
1096,1/2/2017,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,2017,1,276,Monday
1097,1/3/2017,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,2017,1,276,Tuesday
1098,1/4/2017,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,2017,1,276,Wednesday
1099,1/5/2017,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,2017,1,276,Thursday
1100,1/6/2017,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,2017,1,276,Friday
1101,1/7/2017,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,2017,1,276,Saturday
1102,1/8/2017,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,2017,1,276,Sunday
1103,1/9/2017,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,276,Monday
1104,1/10/2017,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,2017,1,276,Tuesday
1105,1/11/2017,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,2017,1,276,Wednesday
1106,1/12/2017,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,276,Thursday
1107,1/13/2017,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,2017,1,276,Friday
1108,1/14/2017,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,276,Saturday
1109,1/15/2017,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,2017,1,276,Sunday
1110,1/16/2017,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,276,Monday
1111,1/17/2017,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,276,Tuesday
1112,1/18/2017,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,276,Wednesday
1113,1/19/2017,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,2017,1,276,Thursday
1114,1/20/2017,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,276,Friday
1115,1/21/2017,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,2017,1,276,Saturday
1116,1/22/2017,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,276,Sunday
1117,1/23/2017,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,2017,1,276,Monday
1118,1/24/2017,6.1125,5.770833333,10.95833333,40.08333333,11.25,0.0,10.0,2.916666667,2017,1,276,Tuesday
1119,1/25/2017,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,2017,1,276,Wednesday
1120,1/26/2017,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0.0,2017,1,276,Thursday
1121,1/27/2017,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,2017,1,276,Friday
1122,1/28/2017,5.970833333,6.1125,2.25,32.08333333,9.166666667,0.0,1.666666667,1.25,2017,1,276,Saturday
1123,1/29/2017,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,2017,1,276,Sunday
1124,1/30/2017,8.058333333,5.61625,7.0,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,2017,1,276,Monday
1125,1/31/2017,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,2017,1,276,Tuesday
1126,2/1/2017,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,2017,2,276,Wednesday
1127,2/2/2017,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,2017,2,276,Thursday
1128,2/3/2017,7.6375,6.255416667,9.0,42.90083333,15.83333333,2.5,7.083333333,0.833333333,2017,2,276,Friday
1129,2/4/2017,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,2017,2,276,Saturday
1130,2/5/2017,10.67,10.725,5.0,38.6,1.0,0.0,11.0,1.1,2017,2,276,Sunday
1131,2/6/2017,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,2017,2,276,Monday
1132,2/7/2017,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,2017,2,276,Tuesday
1133,2/8/2017,11.0,1.67,4.0,36.0,7.0,0.0,10.0,2.0,2017,2,276,Wednesday
1134,2/9/2017,3.9825,1.76,4.0,20.4,6.0,0.0,0.0,1.0,2017,2,276,Thursday
1135,2/10/2017,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,2017,2,276,Friday
1136,2/11/2017,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,2017,2,276,Saturday
1137,2/12/2017,10.0,10.67,7.8,27.4,4.0,0.0,2.0,1.0,2017,2,276,Sunday
1138,2/13/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,276,Monday
1139,2/14/2017,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,2017,2,276,Tuesday
1140,2/15/2017,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,2017,2,276,Wednesday
1141,2/16/2017,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,2017,2,276,Thursday
1142,2/17/2017,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,2017,2,276,Friday
1143,2/18/2017,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,2017,2,276,Saturday
1144,2/19/2017,3.34,3.516,2.2,13.0,1.0,0.0,8.0,1.0,2017,2,276,Sunday
1145,2/20/2017,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,2017,2,276,Monday
1146,2/21/2017,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,2017,2,276,Tuesday
1147,2/22/2017,3.67,2.429,7.2,21.1,9.0,0.0,5.0,0.0,2017,2,276,Wednesday
1148,2/23/2017,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,2017,2,276,Thursday
1149,2/24/2017,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,2017,2,276,Friday
1150,2/25/2017,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,2017,2,276,Saturday
1151,2/26/2017,5.33,5.33,3.2,15.7,3.0,0.0,5.0,1.2,2017,2,276,Sunday
1152,2/27/2017,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,2017,2,276,Monday
1153,2/28/2017,5.34,5.02,7.5,26.4,9.0,2.0,18.0,0.0,2017,2,276,Tuesday
1154,3/1/2017,4.0,4.66,5.0,15.1,17.0,0.0,5.0,2.0,2017,3,276,Wednesday
1155,3/2/2017,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,2017,3,276,Thursday
1156,3/3/2017,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,2017,3,276,Friday
1157,3/4/2017,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,2017,3,276,Saturday
1158,3/5/2017,12.33,4.33,5.0,33.9,3.0,0.0,6.0,5.0,2017,3,276,Sunday
1159,3/6/2017,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,2017,3,276,Monday
1160,3/7/2017,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,2017,3,276,Tuesday
1161,3/8/2017,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,2017,3,276,Wednesday
1162,3/9/2017,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,2017,3,276,Thursday
1163,3/10/2017,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,2017,3,276,Friday
1164,3/11/2017,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,2017,3,276,Saturday
1165,3/12/2017,7.68,7.01,2.0,48.0,6.0,4.0,15.0,2.0,2017,3,276,Sunday
1166,3/13/2017,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,2017,3,276,Monday
1167,3/14/2017,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,2017,3,276,Tuesday
1168,3/15/2017,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,2017,3,276,Wednesday
1169,3/16/2017,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,2017,3,276,Thursday
1170,3/17/2017,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,2017,3,276,Friday
1171,3/18/2017,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,2017,3,276,Saturday
1172,3/19/2017,10.0,3.693,2.0,39.1,3.0,0.0,5.0,3.0,2017,3,276,Sunday
1173,3/20/2017,1.66,6.683,4.7,16.1,3.0,0.0,7.0,3.0,2017,3,276,Monday
1174,3/21/2017,9.16,2.03,2.2,12.6,4.0,0.0,1.0,5.3,2017,3,276,Tuesday
1175,3/22/2017,1.66,5.023,2.0,16.4,7.0,0.0,2.0,2.0,2017,3,276,Wednesday
1176,3/23/2017,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,2017,3,276,Thursday
1177,3/24/2017,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,2017,3,276,Friday
1178,3/25/2017,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,2017,3,276,Saturday
1179,3/26/2017,5.34,5.36,3.45,18.0,4.0,0.0,10.0,8.0,2017,3,276,Sunday
1180,3/27/2017,4.84,3.463,3.5,14.8,5.0,0.0,1.0,4.0,2017,3,276,Monday
1181,3/28/2017,2.67,2.67,7.0,22.0,14.0,0.0,0.0,6.0,2017,3,276,Tuesday
1182,3/29/2017,6.34,1.34,4.0,12.9,3.0,0.0,7.0,4.5,2017,3,276,Wednesday
1183,3/30/2017,1.33,2.693,5.0,9.5,9.0,0.0,0.0,2.0,2017,3,276,Thursday
1184,3/31/2017,4.0,2.0,3.5,22.2,2.0,0.0,2.0,6.0,2017,3,276,Friday
1185,4/1/2017,2.33,2.0,2.0,34.0,2.0,0.0,1.0,3.0,2017,4,276,Saturday
1186,4/2/2017,6.67,4.223,4.0,23.0,4.0,0.0,9.0,12.4,2017,4,276,Sunday
1187,4/3/2017,6.33,1.0,5.6,25.6,8.0,0.0,20.0,3.0,2017,4,276,Monday
1188,4/4/2017,0.33,1.033,2.2,8.0,2.0,0.0,5.0,5.5,2017,4,276,Tuesday
1189,4/5/2017,5.0,0.231,0.2,13.6,9.0,2.0,6.0,1.0,2017,4,276,Wednesday
1190,4/6/2017,5.0,0.66,3.1,10.9,4.0,1.0,0.0,1.0,2017,4,276,Thursday
1191,4/7/2017,3.5,4.0,2.0,16.0,5.0,0.0,5.0,5.0,2017,4,276,Friday
1192,4/8/2017,7.51,8.759,2.05,23.0,3.0,0.0,11.0,6.0,2017,4,276,Saturday
1193,4/9/2017,4.99,5.34,8.25,22.0,3.0,0.0,0.0,1.0,2017,4,276,Sunday
1194,4/10/2017,8.66,1.363,1.05,27.5,1.0,0.0,4.0,4.0,2017,4,276,Monday
1195,4/11/2017,4.0,2.33,3.0,17.0,5.0,0.0,11.0,1.0,2017,4,276,Tuesday
1196,4/12/2017,11.99,3.32,3.35,11.0,10.0,2.0,10.0,4.0,2017,4,276,Wednesday
1197,4/13/2017,5.0,2.439,2.0,30.9,1.0,0.0,2.0,5.0,2017,4,276,Thursday
1198,4/14/2017,7.34,4.98,5.0,13.0,3.0,0.0,16.0,4.0,2017,4,276,Friday
1199,4/15/2017,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,2017,4,276,Saturday
1200,4/16/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,276,Sunday
1201,4/17/2017,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,2017,4,276,Monday
1202,4/18/2017,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,2017,4,276,Tuesday
1203,4/19/2017,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,2017,4,276,Wednesday
1204,4/20/2017,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,2017,4,276,Thursday
1205,4/21/2017,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,2017,4,276,Friday
1206,4/22/2017,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,2017,4,276,Saturday
1207,4/23/2017,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,2017,4,276,Sunday
1208,4/24/2017,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,2017,4,276,Monday
1209,4/25/2017,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,2017,4,276,Tuesday
1210,4/26/2017,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,2017,4,276,Wednesday
1211,4/27/2017,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,2017,4,276,Thursday
1212,4/28/2017,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,2017,4,276,Friday
1213,4/29/2017,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,2017,4,276,Saturday
1214,4/30/2017,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,2017,4,276,Sunday
1215,5/1/2017,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,2017,5,276,Monday
1216,5/2/2017,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,2017,5,276,Tuesday
1217,5/3/2017,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,2017,5,276,Wednesday
1218,5/4/2017,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,2017,5,276,Thursday
1219,5/5/2017,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,2017,5,276,Friday
1220,5/6/2017,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,2017,5,276,Saturday
1221,5/7/2017,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,2017,5,276,Sunday
1222,5/8/2017,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,2017,5,276,Monday
1223,5/9/2017,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,2017,5,276,Tuesday
1224,5/10/2017,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,2017,5,276,Wednesday
1225,5/11/2017,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,2017,5,276,Thursday
1226,5/12/2017,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,2017,5,276,Friday
1227,5/13/2017,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,2017,5,276,Saturday
1228,5/14/2017,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,2017,5,276,Sunday
1229,5/15/2017,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,2017,5,276,Monday
1230,5/16/2017,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,2017,5,276,Tuesday
1231,5/17/2017,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,2017,5,276,Wednesday
1232,5/18/2017,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,2017,5,276,Thursday
1233,5/19/2017,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,2017,5,276,Friday
1234,5/20/2017,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,2017,5,276,Saturday
1235,5/21/2017,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,2017,5,276,Sunday
1236,5/22/2017,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,2017,5,276,Monday
1237,5/23/2017,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,2017,5,276,Tuesday
1238,5/24/2017,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,2017,5,276,Wednesday
1239,5/25/2017,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,2017,5,276,Thursday
1240,5/26/2017,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,2017,5,276,Friday
1241,5/27/2017,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,2017,5,276,Saturday
1242,5/28/2017,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,2017,5,276,Sunday
1243,5/29/2017,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,2017,5,276,Monday
1244,5/30/2017,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,2017,5,276,Tuesday
1245,5/31/2017,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,2017,5,276,Wednesday
1246,6/1/2017,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,2017,6,276,Thursday
1247,6/2/2017,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,2017,6,276,Friday
1248,6/3/2017,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,2017,6,276,Saturday
1249,6/4/2017,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,2017,6,276,Sunday
1250,6/5/2017,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,2017,6,276,Monday
1251,6/6/2017,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,2017,6,276,Tuesday
1252,6/7/2017,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,2017,6,276,Wednesday
1253,6/8/2017,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,2017,6,276,Thursday
1254,6/9/2017,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,2017,6,276,Friday
1255,6/10/2017,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,2017,6,276,Saturday
1256,6/11/2017,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,2017,6,276,Sunday
1257,6/12/2017,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,2017,6,276,Monday
1258,6/13/2017,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2017,6,276,Tuesday
1259,6/14/2017,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,2017,6,276,Wednesday
1260,6/15/2017,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,2017,6,276,Thursday
1261,6/16/2017,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,2017,6,276,Friday
1262,6/17/2017,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,276,Saturday
1263,6/18/2017,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,276,Sunday
1264,6/19/2017,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,276,Monday
1265,6/20/2017,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,276,Tuesday
1266,6/21/2017,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,276,Wednesday
1267,6/22/2017,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,276,Thursday
1268,6/23/2017,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,276,Friday
1269,6/24/2017,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,276,Saturday
1270,6/25/2017,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,276,Sunday
1271,6/26/2017,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,276,Monday
1272,6/27/2017,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,276,Tuesday
1273,6/28/2017,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,276,Wednesday
1274,6/29/2017,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,276,Thursday
1275,6/30/2017,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,276,Friday
1276,7/1/2017,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,276,Saturday
1277,7/2/2017,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,276,Sunday
1278,7/3/2017,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,276,Monday
1279,7/4/2017,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,276,Tuesday
1280,7/5/2017,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,276,Wednesday
1281,7/6/2017,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,276,Thursday
1282,7/7/2017,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,276,Friday
1283,7/8/2017,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,276,Saturday
1284,7/9/2017,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,276,Sunday
1285,7/10/2017,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,276,Monday
1286,7/11/2017,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,276,Tuesday
1287,7/12/2017,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,276,Wednesday
1288,7/13/2017,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,276,Thursday
1289,7/14/2017,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,276,Friday
1290,7/15/2017,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,276,Saturday
1291,7/16/2017,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,276,Sunday
1292,7/17/2017,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,276,Monday
1293,7/18/2017,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,276,Tuesday
1294,7/19/2017,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,276,Wednesday
1295,7/20/2017,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,276,Thursday
1296,7/21/2017,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,276,Friday
1297,7/22/2017,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,276,Saturday
1298,7/23/2017,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,276,Sunday
